gw_id,gw_title,gw_heading,print_place_gw,year_from,year_to,language_statement_gw_title,istc_id,gw_url,istc_url,technical_note,corpus_file
12963,Horae.,"Horae. [Magdeburg: Moritz Brandis, um 1500]. 16°",Magdeburg,1500,1500,,ih00436410,https://gesamtkatalogderwiegendrucke.de/docs/GW12963.htm,https://data.cerl.org/istc/ih00436410,,horae-gw-corpus.csv
12964,Horae. Cursus et orationes.,"Horae. Cursus et orationes. [Memmingen: Albrecht Kunne, um 1483/86]. 16°",Memmingen,1483,1486,,ih00357760,https://gesamtkatalogderwiegendrucke.de/docs/GW12964.htm,https://data.cerl.org/istc/ih00357760,,horae-gw-corpus.csv
12965,Horae. Cursus.,"Horae. Cursus. [Nürnberg: Fratres Ordinis Eremitarum S. Augustini, um 1482]. 16°",Nürnberg,1482,1482,,ih00357380,https://gesamtkatalogderwiegendrucke.de/docs/GW12965.htm,https://data.cerl.org/istc/ih00357380,,horae-gw-corpus.csv
1296550N,Horae. Cursus.,"Horae. Cursus. [Nürnberg: Konrad Zeninger oder Peter Wagner, um 1482/83]. 16°",Nürnberg,1482,1483,,io00065974,https://gesamtkatalogderwiegendrucke.de/docs/GW1296550N.htm,https://data.cerl.org/istc/io00065974,,horae-gw-corpus.csv
12966,Horae. Cursus.,"Horae. Cursus. [Speyer: Peter Drach d.M.], 21.I.1488. 16°",Speyer,1488,1488,,ic00990500,https://gesamtkatalogderwiegendrucke.de/docs/GW12966.htm,https://data.cerl.org/istc/ic00990500,,horae-gw-corpus.csv
12967,Horae. Cursus BMV.,"Horae. Cursus BMV. [Strassburg: Drucker des Henricus Ariminensis (Georg Reyser), um 1478]. 8°",Strassburg,1478,1478,,ih00377490,https://gesamtkatalogderwiegendrucke.de/docs/GW12967.htm,https://data.cerl.org/istc/ih00377490,,horae-gw-corpus.csv
12968,Horae. Cursus BMV.,"Horae. Cursus BMV. [Strassburg: Johann Grüninger, nicht nach 1496]. 8°",Strassburg,1496,1496,,ih00377500,https://gesamtkatalogderwiegendrucke.de/docs/GW12968.htm,https://data.cerl.org/istc/ih00377500,,horae-gw-corpus.csv
12969,"Horae. Hortulus animae. Daran: Duranti, Guillelmus: Rationale divinorum officiorum. Ausz.(?).","Horae. Hortulus animae. Daran: Duranti, Guillelmus: Rationale divinorum officiorum. Ausz.(?). Strassburg: Wilhelm Schaffener, 13.III.1498. 8°",Strassburg,1498,1498,,ih00485000,https://gesamtkatalogderwiegendrucke.de/docs/GW12969.htm,https://data.cerl.org/istc/ih00485000,,horae-gw-corpus.csv
12970,Horae. Hortulus animae.,"Horae. Hortulus animae. Strassburg: Johann Grüninger, [nach 28.III.]1498. 16°",Strassburg,1498,1498,,ih00484700,https://gesamtkatalogderwiegendrucke.de/docs/GW12970.htm,https://data.cerl.org/istc/ih00484700,,horae-gw-corpus.csv
12971,Horae. Hortulus animae.,"Horae. Hortulus animae. Strassburg: Johann Grüninger, 1500. 16°",Strassburg,1500,1500,,ih00485200,https://gesamtkatalogderwiegendrucke.de/docs/GW12971.htm,https://data.cerl.org/istc/ih00485200,,horae-gw-corpus.csv
12972,Horae. Hortulus animae.,"Horae. Hortulus animae. Strassburg: Johann Grüninger, 31.I.1500. 8°",Strassburg,1500,1500,,ih00485300,https://gesamtkatalogderwiegendrucke.de/docs/GW12972.htm,https://data.cerl.org/istc/ih00485300,,horae-gw-corpus.csv
12973,Horae. Hortulus animae.,"Horae. Hortulus animae. Strassburg: Wilhelm Schaffener, 15.III.1500. 16°",Strassburg,1500,1500,,ih00485500,https://gesamtkatalogderwiegendrucke.de/docs/GW12973.htm,https://data.cerl.org/istc/ih00485500,,horae-gw-corpus.csv
12974,Horae. Cursus per totam septimanam.,"Horae. Cursus per totam septimanam. [Stuttgart: Drucker der Erwählung Maximilians (H 10929), um 1486]. 8°",Stuttgart,1486,1486,,ih00427980,https://gesamtkatalogderwiegendrucke.de/docs/GW12974.htm,https://data.cerl.org/istc/ih00427980,,horae-gw-corpus.csv
12975,Horae. Cursus.,"Horae. Cursus. Ulm: Johann Zainer d.Ä., [um 1482]. 8°",Ulm,1482,1482,,ic00989950,https://gesamtkatalogderwiegendrucke.de/docs/GW12975.htm,https://data.cerl.org/istc/ic00989950,,horae-gw-corpus.csv
12976,Horae. Cursus hinc inde collecti.,"Horae. Cursus hinc inde collecti. [Ulm: Konrad Dinckmut, nicht nach 1485]. 8°",Ulm,1485,1485,,ic00993000,https://gesamtkatalogderwiegendrucke.de/docs/GW12976.htm,https://data.cerl.org/istc/ic00993000,,horae-gw-corpus.csv
12977,Horae. Cursus hinc inde collecti.,"Horae. Cursus hinc inde collecti. [Ulm: Konrad Dinckmut, um 1487]. 8°",Ulm,1487,1487,,ic00993500,https://gesamtkatalogderwiegendrucke.de/docs/GW12977.htm,https://data.cerl.org/istc/ic00993500,,horae-gw-corpus.csv
12978,Horae. Cursus.,"Horae. Cursus. [Ulm: Johann Zainer d.Ä., um 1488]. (auf Halbbögen) 8°",Ulm,1488,1488,,ic00989970,https://gesamtkatalogderwiegendrucke.de/docs/GW12978.htm,https://data.cerl.org/istc/ic00989970,,horae-gw-corpus.csv
12979,Horae. Cursus.,"Horae. Cursus. Ulm: Johann Schäffler, 22.IX.1492. 16°",Ulm,1492,1492,,ic00992300,https://gesamtkatalogderwiegendrucke.de/docs/GW12979.htm,https://data.cerl.org/istc/ic00992300,,horae-gw-corpus.csv
12980,Horae. Cursus hinc inde collecti.,"Horae. Cursus hinc inde collecti. Ulm: Johann Schäffler, 1494. 8°",Ulm,1494,1494,,ic00992500,https://gesamtkatalogderwiegendrucke.de/docs/GW12980.htm,https://data.cerl.org/istc/ic00992500,,horae-gw-corpus.csv
12981,"Horae, deutsch.","Horae, deutsch. Augsburg: Günther Zainer, 12.III.1471. 8°",Augsburg,1471,1471,deutsch,ig00112700,https://gesamtkatalogderwiegendrucke.de/docs/GW12981.htm,https://data.cerl.org/istc/ig00112700,,horae-gw-corpus.csv
12982,"Horae, deutsch. Betbüchlein von den sieben Tagzeiten unseres Herrn, auch die sieben Tagzeiten unsrer Frauen, auch von vielen Heiligen und andere Gebete.","Horae, deutsch. Betbüchlein von den sieben Tagzeiten unseres Herrn, auch die sieben Tagzeiten unsrer Frauen, auch von vielen Heiligen und andere Gebete. [Augsburg: Anton Sorg, um 1483].",Augsburg,1483,1483,deutsch,,https://gesamtkatalogderwiegendrucke.de/docs/GW12982.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
12983,"Horae, deutsch. Curs.","Horae, deutsch. Curs. [Augsburg: Anton Sorg, um 1485]. 8°",Augsburg,1485,1485,deutsch,ih00427995,https://gesamtkatalogderwiegendrucke.de/docs/GW12983.htm,https://data.cerl.org/istc/ih00427995,,horae-gw-corpus.csv
12984,"Horae, deutsch. Curs unserer Lieben Frau.","Horae, deutsch. Curs unserer Lieben Frau. Kirchheim: [Markus Reinhard], 1491. 8°",Kirchheim,1491,1491,deutsch,ih00433400,https://gesamtkatalogderwiegendrucke.de/docs/GW12984.htm,https://data.cerl.org/istc/ih00433400,,horae-gw-corpus.csv
12985,"Horae, deutsch.","Horae, deutsch. [Nürnberg: Drucker der Rochuslegende (H 13928), um 1481]. 8°",Nürnberg,1481,1481,deutsch,ig00113000,https://gesamtkatalogderwiegendrucke.de/docs/GW12985.htm,https://data.cerl.org/istc/ig00113000,,horae-gw-corpus.csv
12986,"Horae, deutsch.","Horae, deutsch. [Nürnberg: Friedrich Creussner, um 1495]. 16°",Nürnberg,1495,1495,deutsch,ih00433500,https://gesamtkatalogderwiegendrucke.de/docs/GW12986.htm,https://data.cerl.org/istc/ih00433500,,horae-gw-corpus.csv
12987,"Horae, deutsch. Die sieben deutschen Curs von Unsrer Lieben Frau.","Horae, deutsch. Die sieben deutschen Curs von Unsrer Lieben Frau. Reutlingen: Michael Greyff, 1492. 8°",Reutlingen,1492,1492,deutsch,ih00429000,https://gesamtkatalogderwiegendrucke.de/docs/GW12987.htm,https://data.cerl.org/istc/ih00429000,,horae-gw-corpus.csv
12988,"Horae, deutsch.","Horae, deutsch. [Ulm: Johann Zainer d.Ä., um 1476]. 8°",Ulm,1476,1476,deutsch,ig00112800,https://gesamtkatalogderwiegendrucke.de/docs/GW12988.htm,https://data.cerl.org/istc/ig00112800,,horae-gw-corpus.csv
12989,"Horae, deutsch.","Horae, deutsch. [Ulm: Konrad Dinckmut, um 1480]. 16°",Ulm,1480,1480,deutsch,ig00112900,https://gesamtkatalogderwiegendrucke.de/docs/GW12989.htm,https://data.cerl.org/istc/ig00112900,,horae-gw-corpus.csv
12990,"Horae, deutsch. Curs.","Horae, deutsch. Curs. Ulm: Konrad Dinckmut, 1484. 8°",Ulm,1484,1484,deutsch,ih00427990,https://gesamtkatalogderwiegendrucke.de/docs/GW12990.htm,https://data.cerl.org/istc/ih00427990,,horae-gw-corpus.csv
12991,"Horae, deutsch.","Horae, deutsch. [Ulm: Konrad Dinckmut, um 1488/91]. 8°",Ulm,1488,1491,deutsch,ih00427998,https://gesamtkatalogderwiegendrucke.de/docs/GW12991.htm,https://data.cerl.org/istc/ih00427998,,horae-gw-corpus.csv
12992,"Horae, deutsch.","Horae, deutsch. [Ulm: Johann Reger, um 1491]. 8°",Ulm,1491,1491,deutsch,ih00433460,https://gesamtkatalogderwiegendrucke.de/docs/GW12992.htm,https://data.cerl.org/istc/ih00433460,,horae-gw-corpus.csv
12993,"Horae, deutsch. Die sieben Curs auf einen jeglichen Tag der Woche.","Horae, deutsch. Die sieben Curs auf einen jeglichen Tag der Woche. Ulm: Konrad Dinckmut, 1491. 8°",Ulm,1491,1491,deutsch,ih00428000,https://gesamtkatalogderwiegendrucke.de/docs/GW12993.htm,https://data.cerl.org/istc/ih00428000,,horae-gw-corpus.csv
12994,"Horae, deutsch. Ein schön deutsch Kalender.","Horae, deutsch. Ein schön deutsch Kalender. Ulm: Johann Reger, 3.VI.1491. 16°",Ulm,1491,1491,deutsch,ik00003600,https://gesamtkatalogderwiegendrucke.de/docs/GW12994.htm,https://data.cerl.org/istc/ik00003600,,horae-gw-corpus.csv
12995,"Horae, deutsch.","Horae, deutsch. [Ulm: Johann Schäffler, um 1493]. 16°",Ulm,1493,1493,deutsch,ih00433480,https://gesamtkatalogderwiegendrucke.de/docs/GW12995.htm,https://data.cerl.org/istc/ih00433480,,horae-gw-corpus.csv
12996,"Horae, deutsch. Die sieben Zeiten von Unserer Lieben Frau.","Horae, deutsch. Die sieben Zeiten von Unserer Lieben Frau. [Urach: Konrad Fyner, um 1482]. 8°",Urach,1482,1482,deutsch,ih00433350,https://gesamtkatalogderwiegendrucke.de/docs/GW12996.htm,https://data.cerl.org/istc/ih00433350,,horae-gw-corpus.csv
12997,"Horae, ripuarisch. Unser Liever Vrauwen getzijde.","Horae, ripuarisch. Unser Liever Vrauwen getzijde. [Köln: Drucker der Getzijden (GW 12997), um 1485]. 8°",Köln,1485,1485,,ih00429200,https://gesamtkatalogderwiegendrucke.de/docs/GW12997.htm,https://data.cerl.org/istc/ih00429200,,horae-gw-corpus.csv
12998,"Horae, niederdeutsch. Cursus to dude.","Horae, niederdeutsch. Cursus to dude. [Leipzig: Konrad Kachelofen, um 1500]. 16°",Leipzig,1500,1500,niederdeutsch,ih00433700,https://gesamtkatalogderwiegendrucke.de/docs/GW12998.htm,https://data.cerl.org/istc/ih00433700,,horae-gw-corpus.csv
12999,"Horae, niederdeutsch.","Horae, niederdeutsch. [Lübeck: Lukas Brandis, um 1478]. 8°",Lübeck,1478,1478,niederdeutsch,ig00113060,https://gesamtkatalogderwiegendrucke.de/docs/GW12999.htm,https://data.cerl.org/istc/ig00113060,,horae-gw-corpus.csv
13000,"Horae, niederdeutsch. Darin: Gesselen, Konrad: Cisioianus.","Horae, niederdeutsch. Darin: Gesselen, Konrad: Cisioianus. [Lübeck: Johann Snell, um 1482]. 16°",Lübeck,1482,1482,niederdeutsch,ig00113080,https://gesamtkatalogderwiegendrucke.de/docs/GW13000.htm,https://data.cerl.org/istc/ig00113080,,horae-gw-corpus.csv
13001,"Horae, niederdeutsch.","Horae, niederdeutsch. [Lübeck: Bartholomäus Ghotan, um 1484]. 8°",Lübeck,1484,1484,niederdeutsch,,https://gesamtkatalogderwiegendrucke.de/docs/GW13001.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
13002,"Horae, niederdeutsch.","Horae, niederdeutsch. Lübeck: Bartholomäus Ghotan, [um 1484]. 8°",Lübeck,1484,1484,niederdeutsch,ig00113100,https://gesamtkatalogderwiegendrucke.de/docs/GW13002.htm,https://data.cerl.org/istc/ig00113100,,horae-gw-corpus.csv
13003,"Horae, niederdeutsch.","Horae, niederdeutsch. Lübeck: Bartholomäus Ghotan, 1485. 8°",Lübeck,1485,1485,niederdeutsch,ig00113110,https://gesamtkatalogderwiegendrucke.de/docs/GW13003.htm,https://data.cerl.org/istc/ig00113110,,horae-gw-corpus.csv
13004,"Horae, niederdeutsch.","Horae, niederdeutsch. Lübeck: [Mohnkopfdrucker (Hans van Ghetelen)], 1487. 8°",Lübeck,1487,1487,niederdeutsch,ig00113130,https://gesamtkatalogderwiegendrucke.de/docs/GW13004.htm,https://data.cerl.org/istc/ig00113130,,horae-gw-corpus.csv
13005,"Horae, niederdeutsch.","Horae, niederdeutsch. [Lübeck: Bartholomäus Ghotan(?), um 1490]. 32°",Lübeck,1490,1490,niederdeutsch,ig00113135,https://gesamtkatalogderwiegendrucke.de/docs/GW13005.htm,https://data.cerl.org/istc/ig00113135,,horae-gw-corpus.csv
13006,"Horae, niederdeutsch. Seven tyde Unser Liever Vrauwen.","Horae, niederdeutsch. Seven tyde Unser Liever Vrauwen. [Lübeck]: Steffen Arndes, 1496. 8°",Lübeck,1496,1496,niederdeutsch,ig00113138,https://gesamtkatalogderwiegendrucke.de/docs/GW13006.htm,https://data.cerl.org/istc/ig00113138,,horae-gw-corpus.csv
13007,"Horae, niederdeutsch.","Horae, niederdeutsch. [Lübeck: Drucker von Sixtus IV., Ave Maria (Einbl 389), um 1497(?)]. 32°",Lübeck,1497,1497,niederdeutsch,ig00113160,https://gesamtkatalogderwiegendrucke.de/docs/GW13007.htm,https://data.cerl.org/istc/ig00113160,,horae-gw-corpus.csv
13008,"Horae, niederdeutsch. Seven tyde Unser Liever Vrauwen.","Horae, niederdeutsch. Seven tyde Unser Liever Vrauwen. [Lübeck: Steffen Arndes, um 1497]. 8°",Lübeck,1497,1497,niederdeutsch,ig00113150,https://gesamtkatalogderwiegendrucke.de/docs/GW13008.htm,https://data.cerl.org/istc/ig00113150,,horae-gw-corpus.csv
13009,"Horae, niederdeutsch. Seven tyde Unser Liever Vrauwen.","Horae, niederdeutsch. Seven tyde Unser Liever Vrauwen. [Lübeck]: Steffen Arndes, 1497. 8°",Lübeck,1497,1497,niederdeutsch,ig00113140,https://gesamtkatalogderwiegendrucke.de/docs/GW13009.htm,https://data.cerl.org/istc/ig00113140,,horae-gw-corpus.csv
13010,"Horae, niederdeutsch.","Horae, niederdeutsch. [Lübeck: Lukas Brandis(?), um 1499(?)]. 16°",Lübeck,1499,1499,niederdeutsch,ig00113180,https://gesamtkatalogderwiegendrucke.de/docs/GW13010.htm,https://data.cerl.org/istc/ig00113180,,horae-gw-corpus.csv
13011,"Horae, niederdeutsch. Seven tyde Unser Liever Vrauwen.","Horae, niederdeutsch. Seven tyde Unser Liever Vrauwen. [Lübeck]: Steffen Arndes, 1499. 16°",Lübeck,1499,1499,niederdeutsch,ig00113170,https://gesamtkatalogderwiegendrucke.de/docs/GW13011.htm,https://data.cerl.org/istc/ig00113170,,horae-gw-corpus.csv
13012,"Horae, niederdeutsch. Seven tyde Unser Liever Vrauwen.","Horae, niederdeutsch. Seven tyde Unser Liever Vrauwen. [Magdeburg: Albert Ravenstein und Joachim Westval, um 1483/84]. 8°",Magdeburg,1483,1484,niederdeutsch,ig00113090,https://gesamtkatalogderwiegendrucke.de/docs/GW13012.htm,https://data.cerl.org/istc/ig00113090,,horae-gw-corpus.csv
13013,Horae ad usum Sarum (Salisbury).,"Horae ad usum Sarum (Salisbury). [London: Wilhelmus de Machlinia, um 1484]. 8°",London,1484,1484,,ih00420300,https://gesamtkatalogderwiegendrucke.de/docs/GW13013.htm,https://data.cerl.org/istc/ih00420300,,horae-gw-corpus.csv
13014,Horae ad usum Sarum (Salisbury)(?).,"Horae ad usum Sarum (Salisbury)(?). [London: Richard Pynson, um 1493]. 8°",London,1493,1493,,ih00420435,https://gesamtkatalogderwiegendrucke.de/docs/GW13014.htm,https://data.cerl.org/istc/ih00420435,,horae-gw-corpus.csv
13015,Horae ad usum Sarum (Salisbury)(?).,"Horae ad usum Sarum (Salisbury)(?). [London: Richard Pynson, um 1497]. 8°",London,1497,1497,,ih00420600,https://gesamtkatalogderwiegendrucke.de/docs/GW13015.htm,https://data.cerl.org/istc/ih00420600,,horae-gw-corpus.csv
13016,Horae ad usum Sarum (Salisbury).,"Horae ad usum Sarum (Salisbury). [London]: Richard Pynson, [um 1497]. 4°",London,1497,1497,,ih00420700,https://gesamtkatalogderwiegendrucke.de/docs/GW13016.htm,https://data.cerl.org/istc/ih00420700,,horae-gw-corpus.csv
13017,Horae ad usum Sarum (Salisbury).,"Horae ad usum Sarum (Salisbury). London: [Julian Notary, Jean Barbier und I. H.] für Wynkyn de Worde, 3.IV.1497. 8°",London,1497,1497,,ih00420650,https://gesamtkatalogderwiegendrucke.de/docs/GW13017.htm,https://data.cerl.org/istc/ih00420650,,horae-gw-corpus.csv
13018,Horae ad usum Sarum (Salisbury).,"Horae ad usum Sarum (Salisbury). [London: Richard Pynson, um 1498]. 16°",London,1498,1498,,ih00424500,https://gesamtkatalogderwiegendrucke.de/docs/GW13018.htm,https://data.cerl.org/istc/ih00424500,,horae-gw-corpus.csv
13019,Horae ad usum Sarum (Salisbury)(?).,"Horae ad usum Sarum (Salisbury)(?). [London: Richard Pynson, um 1500]. 8°",London,1500,1500,,ih00425400,https://gesamtkatalogderwiegendrucke.de/docs/GW13019.htm,https://data.cerl.org/istc/ih00425400,,horae-gw-corpus.csv
13020,Horae ad usum Sarum (Salisbury)(?).,"Horae ad usum Sarum (Salisbury)(?). [London: Richard Pynson, um 1500]. 8°",London,1500,1500,,ih00425300,https://gesamtkatalogderwiegendrucke.de/docs/GW13020.htm,https://data.cerl.org/istc/ih00425300,,horae-gw-corpus.csv
13021,Horae ad usum Sarum (Salisbury).,"Horae ad usum Sarum (Salisbury). [Westminster: William Caxton, um 1478]. 4°",Westminster,1478,1478,,ih00420200,https://gesamtkatalogderwiegendrucke.de/docs/GW13021.htm,https://data.cerl.org/istc/ih00420200,,horae-gw-corpus.csv
13022,Horae ad usum Sarum (Salisbury).,"Horae ad usum Sarum (Salisbury). [Westminster: William Caxton, um 1484]. 8°",Westminster,1484,1484,,ih00420350; ih00420400,https://gesamtkatalogderwiegendrucke.de/docs/GW13022.htm,https://data.cerl.org/istc/ih00420350; https://data.cerl.org/istc/ih00420400,,horae-gw-corpus.csv
13023,Horae ad usum Sarum (Salisbury)(?).,"Horae ad usum Sarum (Salisbury)(?). [Westminster: William Caxton oder Wynkyn de Worde, um 1491/94]. 8°",Westminster,1491,1494,,,https://gesamtkatalogderwiegendrucke.de/docs/GW13023.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
13024,Horae ad usum Sarum (Salisbury)(?).,"Horae ad usum Sarum (Salisbury)(?). [Westminster: William Caxton oder Wynkyn de Worde, um 1491/94]. 4°",Westminster,1491,1494,,,https://gesamtkatalogderwiegendrucke.de/docs/GW13024.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
13025,Horae ad usum Sarum (Salisbury).,"Horae ad usum Sarum (Salisbury). [Westminster: Wynkyn de Worde] auf Veranlassung von Elisabeth (von York), Königin von England, und Margaret Beaufort, [um 1493]. 4°",Westminster,1493,1493,,ih00420450; ih00420520,https://gesamtkatalogderwiegendrucke.de/docs/GW13025.htm,https://data.cerl.org/istc/ih00420450; https://data.cerl.org/istc/ih00420520,,horae-gw-corpus.csv
13026,Horae ad usum Sarum (Salisbury).,"Horae ad usum Sarum (Salisbury). [Westminster: Wynkyn de Worde, um 1493/94]. 4°",Westminster,1493,1494,,ih00420500,https://gesamtkatalogderwiegendrucke.de/docs/GW13026.htm,https://data.cerl.org/istc/ih00420500,,horae-gw-corpus.csv
13027,Horae ad usum Sarum (Salisbury)(?).,"Horae ad usum Sarum (Salisbury)(?). [Westminster: Wynkyn de Worde, um 1494]. 8°",Westminster,1494,1494,,ih00420550,https://gesamtkatalogderwiegendrucke.de/docs/GW13027.htm,https://data.cerl.org/istc/ih00420550,,horae-gw-corpus.csv
13028,Horae ad usum Sarum (Salisbury)(?).,"Horae ad usum Sarum (Salisbury)(?). Westminster: Julian Notary, 2.IV.1500. 64°",Westminster,1500,1500,,ih00425200,https://gesamtkatalogderwiegendrucke.de/docs/GW13028.htm,https://data.cerl.org/istc/ih00425200,,horae-gw-corpus.csv
13029,Horae ad usum Romanum.,"Horae ad usum Romanum. [Genf: Louis Cruse, um 1479]. 24(?)°",Genf,1479,1479,,ih00357400,https://gesamtkatalogderwiegendrucke.de/docs/GW13029.htm,https://data.cerl.org/istc/ih00357400,,horae-gw-corpus.csv
13030,Horae ad usum Gebennensem (Genf).,"Horae ad usum Gebennensem (Genf). [Genf: Louis Cruse, um 1479]. 16°",Genf,1479,1479,,ih00344650,https://gesamtkatalogderwiegendrucke.de/docs/GW13030.htm,https://data.cerl.org/istc/ih00344650,,horae-gw-corpus.csv
13031,Horae ad usum Romanum.,"Horae ad usum Romanum. [Genf: Louis Cruse, um 1480]. 16°",Genf,1480,1480,,ih00357440,https://gesamtkatalogderwiegendrucke.de/docs/GW13031.htm,https://data.cerl.org/istc/ih00357440,,horae-gw-corpus.csv
13032,Horae ad usum Tarantasiensem (Tarentaise).,"Horae ad usum Tarantasiensem (Tarentaise). [Genf(?): Drucker des Missale Romanum (H 11399) (Louis Cruse?) , um 1493/95]. 16°",Genf(?),1493,1495,,ih00425700,https://gesamtkatalogderwiegendrucke.de/docs/GW13032.htm,https://data.cerl.org/istc/ih00425700,,horae-gw-corpus.csv
13033,Horae ad usum Ebroicensem (Évreux).,"Horae ad usum Ebroicensem (Évreux). Goupillières: Michel Andrieu, 8.V.1491. 8°",Goupillières,1491,1491,,ih00344500,https://gesamtkatalogderwiegendrucke.de/docs/GW13033.htm,https://data.cerl.org/istc/ih00344500,,horae-gw-corpus.csv
13034,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. [Lyon: Jean Trechsel, um 1489]. 16°",Lyon,1489,1489,,ih00362700,https://gesamtkatalogderwiegendrucke.de/docs/GW13034.htm,https://data.cerl.org/istc/ih00362700,,horae-gw-corpus.csv
13035,Horae ad usum Romanum.,"Horae ad usum Romanum. Lyon: Jean Du Pré, 11.IX.1490. 16°",Lyon,1490,1490,,ih00365240,https://gesamtkatalogderwiegendrucke.de/docs/GW13035.htm,https://data.cerl.org/istc/ih00365240,,horae-gw-corpus.csv
13036,Horae.,"Horae. [Lyon: Jean Du Pré, nach 1491(?)]. 4°",Lyon,1491,1491,,ih00328300,https://gesamtkatalogderwiegendrucke.de/docs/GW13036.htm,https://data.cerl.org/istc/ih00328300,,horae-gw-corpus.csv
