gw_id,gw_title,gw_heading,print_place_gw,year_from,year_to,language_statement_gw_title,istc_id,gw_url,istc_url,technical_note
13384,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Johann Emerich [für Lucantonio Giunta], 31.VII.1497. 16°",Venedig,1497,1497,,ih00388800,https://gesamtkatalogderwiegendrucke.de/docs/GW13384.htm,https://data.cerl.org/istc/ih00388800,
13385,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Johann Hamann für Octavianus Scotus, 1.X.1497. 8°",Venedig,1497,1497,,ih00389500,https://gesamtkatalogderwiegendrucke.de/docs/GW13385.htm,https://data.cerl.org/istc/ih00389500,
13386,Horae. Compendium deprecationum.,"Horae. Compendium deprecationum. Venedig: Antonius de Zanchis, 14.VII.1498. 8°",Venedig,1498,1498,,ic00790000,https://gesamtkatalogderwiegendrucke.de/docs/GW13386.htm,https://data.cerl.org/istc/ic00790000,
13387,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Johann Emerich für Lucantonio Giunta, 30.IX.1498. 16°",Venedig,1498,1498,,ih00395500,https://gesamtkatalogderwiegendrucke.de/docs/GW13387.htm,https://data.cerl.org/istc/ih00395500,
13388,Horae. Officium BMV.,"Horae. Officium BMV. Venedig: Johann Emerich für Lucantonio Giunta, 21.V.1499. 64°",Venedig,1499,1499,,ih00399800,https://gesamtkatalogderwiegendrucke.de/docs/GW13388.htm,https://data.cerl.org/istc/ih00399800,
1338820N,Horae. Officium BMV.,"Horae. Officium BMV. [Venedig: Johann Hamann, um 1500]. 32°",Venedig,1500,1500,,ih00357370,https://gesamtkatalogderwiegendrucke.de/docs/GW1338820N.htm,https://data.cerl.org/istc/ih00357370,
13389,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Verona: Boninus de Boninis, 24.X.1481. 24(?)°",Verona,1481,1481,,ih00357600,https://gesamtkatalogderwiegendrucke.de/docs/GW13389.htm,https://data.cerl.org/istc/ih00357600,
13390,"Horae, ital. Officium BMV secundum consuetudinem Romanae curiae. Darin: Officia confraternitatis flagellantium Bononiae.","Horae, ital. Officium BMV secundum consuetudinem Romanae curiae. Darin: Officia confraternitatis flagellantium Bononiae. Bologna: Ugo Rugerius, 23.II.1498. 2°",Bologna,1498,1498,ital.,io00030200,https://gesamtkatalogderwiegendrucke.de/docs/GW13390.htm,https://data.cerl.org/istc/io00030200,
13391,"Horae, ital. Compagnia dei Battuti.","Horae, ital. Compagnia dei Battuti. [Florenz: Apud S. Jacobum de Ripoli, nicht nach August 1477]. 4°",Florenz,1477,1477,ital.,ic00788150,https://gesamtkatalogderwiegendrucke.de/docs/GW13391.htm,https://data.cerl.org/istc/ic00788150,
13392,"Horae, ital. Compagnia dei Battuti.","Horae, ital. Compagnia dei Battuti. Florenz: Johann Petri, 23.XII.1486. 4°",Florenz,1486,1486,ital.,ic00788300,https://gesamtkatalogderwiegendrucke.de/docs/GW13392.htm,https://data.cerl.org/istc/ic00788300,
13393,"Horae, ital. Compagnia dei Battuti.","Horae, ital. Compagnia dei Battuti. Florenz: Antonio di Francesco, [um 1488]. 4°",Florenz,1488,1488,ital.,ic00788450,https://gesamtkatalogderwiegendrucke.de/docs/GW13393.htm,https://data.cerl.org/istc/ic00788450,
13394,"Horae, ital. Compagnia dei Battuti.","Horae, ital. Compagnia dei Battuti. Florenz: Laurentius de Morgianis und Johann Petri, 17.II.1[4]93. 4°",Florenz,,,ital.,ic00788600,https://gesamtkatalogderwiegendrucke.de/docs/GW13394.htm,https://data.cerl.org/istc/ic00788600,
13395,"Horae. Officium BMV, ital. Übers. Johannes Marius Philelphus.","Horae. Officium BMV, ital. Übers. Johannes Marius Philelphus. Venedig: Bernardinus de Choris, 29.III.1488. 16°",Venedig,1488,1488,ital.,io00048800,https://gesamtkatalogderwiegendrucke.de/docs/GW13395.htm,https://data.cerl.org/istc/io00048800,
13396,"Horae secundum usum Romanum, griech. Mit Privileg.","Horae secundum usum Romanum, griech. Mit Privileg. Venedig: Aldus Manutius, 5.XII.1497. 16°",Venedig,1497,1497,,ih00391000,https://gesamtkatalogderwiegendrucke.de/docs/GW13396.htm,https://data.cerl.org/istc/ih00391000,
13397,"Horae. Officium BMV, kirchenslawisch.","Horae. Officium BMV, kirchenslawisch. [Venedig(?): Drucker der Horae (GW 13397), um 1495(?)]. 8°",Venedig(?),1495,1495,,ih00378250,https://gesamtkatalogderwiegendrucke.de/docs/GW13397.htm,https://data.cerl.org/istc/ih00378250,
13398,Horae.,"Horae. [Niederlande, nicht vor 1493]. 16°",Niederlande,1493,1493,,ih00426450,https://gesamtkatalogderwiegendrucke.de/docs/GW13398.htm,https://data.cerl.org/istc/ih00426450,
13399,Horae ad usum Romanum. Mit Beig. von Petrus de Riga.,"Horae ad usum Romanum. Mit Beig. von Petrus de Riga. Antwerpen: [Gerard Leeu], [14]87. 8°",Antwerpen,1487,1487,,ih00358500,https://gesamtkatalogderwiegendrucke.de/docs/GW13399.htm,https://data.cerl.org/istc/ih00358500,
13400,Horae. Officium BMV secundum usum Romanum. Daran: Rosarium BMV.,"Horae. Officium BMV secundum usum Romanum. Daran: Rosarium BMV. Antwerpen: Gerard Leeu, 1487. 32°",Antwerpen,1487,1487,,ih00358600,https://gesamtkatalogderwiegendrucke.de/docs/GW13400.htm,https://data.cerl.org/istc/ih00358600,
13401,Horae ad usum Romanum. Mit Beig. von Petrus de Riga.,"Horae ad usum Romanum. Mit Beig. von Petrus de Riga. Antwerpen: Gerard Leeu, 27.VII.1489. 8°",Antwerpen,1489,1489,,ih00362000,https://gesamtkatalogderwiegendrucke.de/docs/GW13401.htm,https://data.cerl.org/istc/ih00362000,
13402,Horae ad usum Sarum (Salisbury).,"Horae ad usum Sarum (Salisbury). [Antwerpen: Gerard Leeu oder Adriaan van Liesveldt, nicht vor 30.IV.1491, nicht nach 1492 oder nicht vor 1493/94, nicht nach 1500]. 16°",Antwerpen,1491,1500,,ih00420430,https://gesamtkatalogderwiegendrucke.de/docs/GW13402.htm,https://data.cerl.org/istc/ih00420430,
13403,Horae ad usum Romanum bzw. Traiectensem (Utrecht).,"Horae ad usum Romanum bzw. Traiectensem (Utrecht). Antwerpen: Gerard Leeu, 13.III.1492. 8°",Antwerpen,1492,1492,,ih00370100; ih00427000; ih00427100,https://gesamtkatalogderwiegendrucke.de/docs/GW13403.htm,https://data.cerl.org/istc/ih00370100; https://data.cerl.org/istc/ih00427000; https://data.cerl.org/istc/ih00427100,
13404,Horae ad usum Romanum bzw. Traiectensem (Utrecht).,"Horae ad usum Romanum bzw. Traiectensem (Utrecht). Antwerpen: Adriaan van Liesveldt, 22.VI.1494. 8°",Antwerpen,1494,1494,,ih00376500; ih00427500,https://gesamtkatalogderwiegendrucke.de/docs/GW13404.htm,https://data.cerl.org/istc/ih00376500; https://data.cerl.org/istc/ih00427500,
13405,Horae ad usum Leodiensem (Liège).,"Horae ad usum Leodiensem (Liège). Antwerpen: Adriaan van Liesveldt, 22.VI.1494. 8°",Antwerpen,1494,1494,,ih00345000,https://gesamtkatalogderwiegendrucke.de/docs/GW13405.htm,https://data.cerl.org/istc/ih00345000,
13406,Horae ad usum Traiectensem (Utrecht).,"Horae ad usum Traiectensem (Utrecht). Antwerpen: Adriaan van Liesveldt, 13.(?)VI.1495. 8°",Antwerpen,1495,1495,,ih00427540,https://gesamtkatalogderwiegendrucke.de/docs/GW13406.htm,https://data.cerl.org/istc/ih00427540,
13407,Horae ad usum Sarum (Salisbury).,"Horae ad usum Sarum (Salisbury). [Brügge: William Caxton, um 1475]. 8°",Brügge,1475,1475,,ih00420000,https://gesamtkatalogderwiegendrucke.de/docs/GW13407.htm,https://data.cerl.org/istc/ih00420000,
13408,Horae. Daran: Rosarium BMV.,"Horae. Daran: Rosarium BMV. [Deventer: Richard Paffraet, um 1478]. 16°",Deventer,1478,1478,,ih00357298,https://gesamtkatalogderwiegendrucke.de/docs/GW13408.htm,https://data.cerl.org/istc/ih00357298,
13409,Horae. Cursus de domina. Daran: Stella clericorum.,"Horae. Cursus de domina. Daran: Stella clericorum. [Deventer: Richard Paffraet, um 1497]. 16°",Deventer,1497,1497,,ih00392130,https://gesamtkatalogderwiegendrucke.de/docs/GW13409.htm,https://data.cerl.org/istc/ih00392130,
13410,Horae ad usum Windeshemensem.,"Horae ad usum Windeshemensem. [Deventer]: Richard Paffraet, 1497. 16°",Deventer,1497,1497,,ih00427900,https://gesamtkatalogderwiegendrucke.de/docs/GW13410.htm,https://data.cerl.org/istc/ih00427900,
13411,Horae.,"Horae. [Gent: Arend de Keysere, nicht vor 1487]. 8°",Gent,1487,1487,,ik00000900,https://gesamtkatalogderwiegendrucke.de/docs/GW13411.htm,https://data.cerl.org/istc/ik00000900,
13412,Horae.,"Horae. [Gent: Arend de Keysere, nicht vor 1487]. 8°",Gent,1487,1487,,ih00427930,https://gesamtkatalogderwiegendrucke.de/docs/GW13412.htm,https://data.cerl.org/istc/ih00427930,
13413,Horae ad usum Traiectensem (Utrecht)(?).,"Horae ad usum Traiectensem (Utrecht)(?). [Gouda: Gerard Leeu, um 1483/84]. 16°",Gouda,1483,1484,,ih00426500,https://gesamtkatalogderwiegendrucke.de/docs/GW13413.htm,https://data.cerl.org/istc/ih00426500,
13414,Horae ad usum Canonicorum regularium S. Augustini.,"Horae ad usum Canonicorum regularium S. Augustini. Schoonhoven: Fratres apud S. Michaelem in den Hem, 12.III.1500. 8°",Schoonhoven,1500,1500,,ih00427950,https://gesamtkatalogderwiegendrucke.de/docs/GW13414.htm,https://data.cerl.org/istc/ih00427950,
13415,Horae sanctae crucis.,"Horae sanctae crucis. Schoonhoven: [Fratres apud S. Michaelem in den Hem, nach 1500(?)]. 8°",Schoonhoven,1500,1500,,ih00437000,https://gesamtkatalogderwiegendrucke.de/docs/GW13415.htm,https://data.cerl.org/istc/ih00437000,
13416,Horae sanctae crucis.,"Horae sanctae crucis. [Schoonhoven: Fratres apud S. Michaelem in den Hem, nach 1500(?)]. 8°",Schoonhoven,1500,1500,,ih00427970,https://gesamtkatalogderwiegendrucke.de/docs/GW13416.htm,https://data.cerl.org/istc/ih00427970,
13417,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Antwerpen: Gerard Leeu, 16.VIII.1491. 8°",Antwerpen,1491,1491,niederl.,ih00430300,https://gesamtkatalogderwiegendrucke.de/docs/GW13417.htm,https://data.cerl.org/istc/ih00430300,
13418,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Antwerpen: Govert Bac, [nicht vor 1493]. 8°",Antwerpen,1493,1493,niederl.,ih00430400,https://gesamtkatalogderwiegendrucke.de/docs/GW13418.htm,https://data.cerl.org/istc/ih00430400,
13419,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Antwerpen: Adriaan van Liesveldt, 9.VIII.1494. 8°",Antwerpen,1494,1494,niederl.,ih00430450,https://gesamtkatalogderwiegendrucke.de/docs/GW13419.htm,https://data.cerl.org/istc/ih00430450,
13420,"Horae, niederl. Die seven getijden.","Horae, niederl. Die seven getijden. [Antwerpen: Govert Bac], 1495. 16°",Antwerpen,1495,1495,niederl.,ih00431100,https://gesamtkatalogderwiegendrucke.de/docs/GW13420.htm,https://data.cerl.org/istc/ih00431100,
13421,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Antwerpen: Adriaan van Liesveldt, 29.VII.1495. 8°",Antwerpen,1495,1495,niederl.,ih00431000,https://gesamtkatalogderwiegendrucke.de/docs/GW13421.htm,https://data.cerl.org/istc/ih00431000,
13422,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Antwerpen: [Adriaan van Liesveldt, 1498(?)]. 8°",Antwerpen,1498,1498,niederl.,ih00432000,https://gesamtkatalogderwiegendrucke.de/docs/GW13422.htm,https://data.cerl.org/istc/ih00432000,
13423,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. [Brüssel: Fratres vitae communis, nicht vor 9.VI.1481, nicht nach 1484]. 8°",Brüssel,1481,1484,niederl.,ih00429400,https://gesamtkatalogderwiegendrucke.de/docs/GW13423.htm,https://data.cerl.org/istc/ih00429400,
13424,"Horae, niederl. Getijdenboek (Almanach 1480–1521).","Horae, niederl. Getijdenboek (Almanach 1480–1521). Delft: [Jakob van der Meer], 8.IV.1480. 4°",Delft,1480,1480,niederl.,ih00429300,https://gesamtkatalogderwiegendrucke.de/docs/GW13424.htm,https://data.cerl.org/istc/ih00429300,
13425,"Horae, niederl. Getijdenboek (Almanach 1480–1521).","Horae, niederl. Getijdenboek (Almanach 1480–1521). Delft: [Jakob van der Meer], 19.VII.1484. 4°",Delft,1484,1484,niederl.,ih00430000,https://gesamtkatalogderwiegendrucke.de/docs/GW13425.htm,https://data.cerl.org/istc/ih00430000,
13426,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Delft: [Christian Snellaert, nicht vor 29.V.1490, nicht nach 10.VIII.1491]. 8°",Delft,1490,1491,niederl.,ih00430200,https://gesamtkatalogderwiegendrucke.de/docs/GW13426.htm,https://data.cerl.org/istc/ih00430200,
13427,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Delft: Hendrik Eckert, 1498. 8°",Delft,1498,1498,niederl.,ih00432400,https://gesamtkatalogderwiegendrucke.de/docs/GW13427.htm,https://data.cerl.org/istc/ih00432400,
13428,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Delft: Hendrik Eckert, 1498 [vielmehr Amsterdam: Jan Seversz, um 1522]. 8°",Delft,1498,1498,niederl.,ih00432600,https://gesamtkatalogderwiegendrucke.de/docs/GW13428.htm,https://data.cerl.org/istc/ih00432600,
13429,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Gouda: Collacie Broeders, 20.IV.1496. 8°",Gouda,1496,1496,niederl.,ih00427750,https://gesamtkatalogderwiegendrucke.de/docs/GW13429.htm,https://data.cerl.org/istc/ih00427750,
13430,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Hasselt: [Peregrinus Barmentlo], 1488. 8°",Hasselt,1488,1488,niederl.,ih00430100,https://gesamtkatalogderwiegendrucke.de/docs/GW13430.htm,https://data.cerl.org/istc/ih00430100,
13431,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Hasselt: [Peregrinus Barmentlo], 1490. 8°",Hasselt,1490,1490,niederl.,ih00430150,https://gesamtkatalogderwiegendrucke.de/docs/GW13431.htm,https://data.cerl.org/istc/ih00430150,
13432,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Leiden: Hugo Janszoen, 1494–95. 8°",Leiden,1494,1494,niederl.,ih00430500; ih00430600,https://gesamtkatalogderwiegendrucke.de/docs/GW13432.htm,https://data.cerl.org/istc/ih00430500; https://data.cerl.org/istc/ih00430600,
13433,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Leiden: [Hugo Janszoen], 1497. 8°",Leiden,1497,1497,niederl.,ih00431300,https://gesamtkatalogderwiegendrucke.de/docs/GW13433.htm,https://data.cerl.org/istc/ih00431300,
13434,"Horae, niederl. Getijdenboek (Almanach 1500–1517).","Horae, niederl. Getijdenboek (Almanach 1500–1517). Leiden: [Hugo Janszoen], 1498. 8°",Leiden,1498,1498,niederl.,ih00432500,https://gesamtkatalogderwiegendrucke.de/docs/GW13434.htm,https://data.cerl.org/istc/ih00432500,
13435,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Leiden: [Hugo Janszoen], 1500. 8°",Leiden,1500,1500,niederl.,ih00433100,https://gesamtkatalogderwiegendrucke.de/docs/GW13435.htm,https://data.cerl.org/istc/ih00433100,
13436,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. [Leiden: Hugo Janszoen, nach 1500(?)]. 8°",Leiden,1500,1500,niederl.,ih00431500,https://gesamtkatalogderwiegendrucke.de/docs/GW13436.htm,https://data.cerl.org/istc/ih00431500,
13437,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Schoonhoven: [Fratres apud S. Michaelem in den Hem], 5.X.1496. 8°",Schoonhoven,1496,1496,niederl.,ih00431200,https://gesamtkatalogderwiegendrucke.de/docs/GW13437.htm,https://data.cerl.org/istc/ih00431200,
13438,"Horae, niederl. Getijdenboek.","Horae, niederl. Getijdenboek. Schoonhoven: [Fratres apud S. Michaelem in den Hem], 28.III.1498. 8°",Schoonhoven,1498,1498,niederl.,ih00431400,https://gesamtkatalogderwiegendrucke.de/docs/GW13438.htm,https://data.cerl.org/istc/ih00431400,
13439,Horae. Oras de Nostra Dona.,"Horae. Oras de Nostra Dona. Barcelona: Johann Gherlinc, [vor 15.IV.1489].",Barcelona,1489,1489,,,https://gesamtkatalogderwiegendrucke.de/docs/GW13439.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
13440,Horae. Oras de Nostra Dona.,"Horae. Oras de Nostra Dona. Barcelona: Johann Gherlinc, [nicht vor 15.IV.1489, nicht nach 7.VI.1489(?)].",Barcelona,1489,1489,,,https://gesamtkatalogderwiegendrucke.de/docs/GW13440.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
13441,Horae secundum ordinem S. Benedicti.,"Horae secundum ordinem S. Benedicti. [Montserrat: Johann Luschner, um 1499]. 8°",Montserrat,1499,1499,,ih00427965,https://gesamtkatalogderwiegendrucke.de/docs/GW13441.htm,https://data.cerl.org/istc/ih00427965,
13442,Horae ad usum Romanum.,"Horae ad usum Romanum. Valencia: [Drucker des Officium BMV (GW 13442)], 7.XI.1486. 4°",Valencia,1486,1486,,ih00357880,https://gesamtkatalogderwiegendrucke.de/docs/GW13442.htm,https://data.cerl.org/istc/ih00357880,
13443,"Horae. Hores de la setmana sancta segons lo us de Valencia, lat. u. katalan.","Horae. Hores de la setmana sancta segons lo us de Valencia, lat. u. katalan. Valencia: [Peter Hagembach und Leonhard Hutz] für Jacobus de Villa, 21.II.1494. 4°",Valencia,1494,1494,lat.,ih00438000,https://gesamtkatalogderwiegendrucke.de/docs/GW13443.htm,https://data.cerl.org/istc/ih00438000,
13444,Horae ad usum Romanum.,"Horae ad usum Romanum. [Zaragoza: Paul Hurus, um 1490]. 4°",Zaragoza,1490,1490,,ih00366800,https://gesamtkatalogderwiegendrucke.de/docs/GW13444.htm,https://data.cerl.org/istc/ih00366800,
13445,Horae ad usum Romanum.,"Horae ad usum Romanum. Zaragoza: Paul Hurus, 9.III.1499. 8°",Zaragoza,1499,1499,,ih00399350,https://gesamtkatalogderwiegendrucke.de/docs/GW13445.htm,https://data.cerl.org/istc/ih00399350,
13446,Horae ad usum Romanum.,"Horae ad usum Romanum. Zaragoza: Georg Coci und Genossen, 30.VII.1500. 8°",Zaragoza,1500,1500,,ih00406500,https://gesamtkatalogderwiegendrucke.de/docs/GW13446.htm,https://data.cerl.org/istc/ih00406500,
13447,"Horae. Horologium secundum ritum laurae S. Sabbae Hierosolimis, kirchenslawisch. (﻿асословєць, Časoslov).","Horae. Horologium secundum ritum laurae S. Sabbae Hierosolimis, kirchenslawisch. (﻿асословєць, Časoslov). Krakau: Sweipolt Fiol, 1491. 4°",Krakau,1491,1491,,ih00484300,https://gesamtkatalogderwiegendrucke.de/docs/GW13447.htm,https://data.cerl.org/istc/ih00484300,
13448,Horae ad usum Lincopensem (Linköping) et Scarensem (Skara).,"Horae ad usum Lincopensem (Linköping) et Scarensem (Skara). [Vadstena: Monasterium S. Birgittae, vor 15.X.1495]. 8°",Vadstena,1495,1495,,ih00345500,https://gesamtkatalogderwiegendrucke.de/docs/GW13448.htm,https://data.cerl.org/istc/ih00345500,
XI321H,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: für Simon Vostre, 2.VI.1498. 8°",Paris,1498,1498,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI321H.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI427A,Horae. Officium beatae Mariae.,"Horae. Officium beatae Mariae. Venedig: Nicolas Jenson, 1478. 8°",Venedig,1478,1478,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI427A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI427B,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Philippe Pigouchet für Simon Vostre, 12.IV.1488.",Paris,1488,1488,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI427B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI427C,Horae ad usum Romanum.,"Horae ad usum Romanum. [Paris: Philippe Pigouchet] für Simon Vostre, 16.IX.1488. 4°",Paris,1488,1488,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI427C.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI427D,Horae ad usum Parisiensem (Paris).,"Horae ad usum Parisiensem (Paris). Paris: Philippe Pigouchet, 15.I.1494. 8°",Paris,1494,1494,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI427D.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI427E,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Philippe Pigouchet für Simon Vostre, 13.I.1495/96. 8°",Paris,1495,1496,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI427E.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI427F,Horae ad usum Parisiensem (Paris).,"Horae ad usum Parisiensem (Paris). Paris: Philippe Pigouchet für Simon Vostre, 14.XII.1497.",Paris,1497,1497,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI427F.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI427G,Horae ad usum Parisiensem (Paris).,"Horae ad usum Parisiensem (Paris). Paris: Philippe Pigouchet, 24.XII.1497. 8°",Paris,1497,1497,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI427G.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI428A,Horae ad usum Noviomensem (Noyon).,"Horae ad usum Noviomensem (Noyon). Paris: Philippe Pigouchet für Simon Vostre, 27.VIII.1498. 8°",Paris,1498,1498,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI428B,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Thielmann Kerver, 21.IX.1498.",Paris,1498,1498,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI428C,Horae. Heures à l’usage de Verdun.,"Horae. Heures à l’usage de Verdun. Paris: Philippe Pigouchet, 27.X.1498. 8°",Paris,1498,1498,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428C.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI428D,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Thielmann Kerver, 16.V.1499. 8°",Paris,1499,1499,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428D.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI428E,Horae ad usum Carnotensem (Chartres).,"Horae ad usum Carnotensem (Chartres). Paris: Philippe Pigouchet für Simon Vostre, 2.VI.1499. 8°",Paris,1499,1499,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428E.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI428F,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: für Simon Vostre, 20.XII.1499 . 8°",Paris,1499,1499,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428F.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI428G,Horae. Officium beatae Mariae.,"Horae. Officium beatae Mariae. Venedig: Gregorius de Gregoriis, 1500. 8°",Venedig,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428G.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI428H,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Philippe Pigouchet für Simon Vostre, 7.V.1500. 8°",Paris,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428H.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI428I,Horae ad usum Romanum.,"Horae ad usum Romanum. [Paris: Philippe Pigouchet] für Simon Vostre, 27.V.1500.",Paris,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428I.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI428K,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Thielmann Kerver für Guillaume Eustace, 4.VII.1500. 8°",Paris,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428K.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI429A,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Lyon: [Jacobinus Suigus und Nicolaus de Benedictis für] Boninus de Boninis, 26.VIII.1500. 8°",Lyon,1500,1500,,ih00406550,https://gesamtkatalogderwiegendrucke.de/docs/GWXI429A.htm,https://data.cerl.org/istc/ih00406550,
XI429B,"Horae. Devotiones et precationes ad BMV, S. Josephum, SS. Joachim et Annam. 4°","Horae. Devotiones et precationes ad BMV, S. Josephum, SS. Joachim et Annam. 4°",,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI429B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI429C,Horae ad usum curiae Romanae. 8°,Horae ad usum curiae Romanae. 8°,,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI429C.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI429D,Horae. Officium BMV sec. consuetudinem Romanae curiae.,Horae. Officium BMV sec. consuetudinem Romanae curiae. [um 1488]. 12°,,1488,1488,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI429D.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI436A,Horae.,"Horae. [Kirchheim]: Markus Reinhard, [1490]. 8°",Kirchheim,1490,1490,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI436A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI443A,Horae. Hortulus animae.,"Horae. Hortulus animae. Nürnberg: Friedrich Peypus für Johann Koberger, 1500.",Nürnberg,1500,1500,,ih00485700,https://gesamtkatalogderwiegendrucke.de/docs/GWXI443A.htm,https://data.cerl.org/istc/ih00485700,
XI461AP,"Horae, niederdeutsch.","Horae, niederdeutsch. Leipzig: Konrad Kachelofen, 22.II.1513. 8°",Leipzig,,,niederdeutsch,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI461AP.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI467AP,"Horae, niederdeutsch.","Horae, niederdeutsch. [Lübeck: Steffen Arndes, um 1505]. 8°",Lübeck,1505,1505,niederdeutsch,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI467AP.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI468BP,"Horae, niederländisch. Seven Gebeden.","Horae, niederländisch. Seven Gebeden. [Zwolle: Peter van Os, nach 1500]. 8°",Zwolle,1500,1500,niederl.,ig00111800,https://gesamtkatalogderwiegendrucke.de/docs/GWXI468BP.htm,https://data.cerl.org/istc/ig00111800,
XI483A,Horae ad usum Romanum.,Horae ad usum Romanum. Paris. 8°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI483A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI483B,Horae ad usum Parisiensem.,Horae ad usum Parisiensem. Paris. 4°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI483B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
